# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.87.034911
# Source https://www.hepdata.net/download/table/ins1127262/Figure%2011/2/yaml
# Experiment PHENIX
# System AuAu200
# Centrality 0-10
# XY $p_T$ $R_{AA}$
# Label xmin xmax y stat,low stat,high corr,low corr,high global,low global,high 
5 5.5 0.18594 0.0013671 0.0013671 0.023779 0.023779 0.022616 0.022616
5.5 6 0.18552 0.0017548 0.0017548 0.023779 0.023779 0.022564 0.022564
6 6.5 0.18822 0.0022771 0.0022771 0.024178 0.024178 0.022893 0.022893
6.5 7 0.19223 0.0029342 0.0029342 0.024751 0.024751 0.023381 0.023381
7 7.5 0.19077 0.0036067 0.0036067 0.024628 0.024628 0.023203 0.023203
7.5 8 0.19671 0.0045438 0.0045438 0.02547 0.02547 0.023925 0.023925
8 8.5 0.19897 0.0056201 0.0056201 0.024184 0.024184 0.0242 0.0242
8.5 9 0.197 0.0066363 0.0066363 0.024053 0.024053 0.023961 0.023961
9 9.5 0.22411 0.0088675 0.0088675 0.027549 0.027549 0.027258 0.027258
9.5 10 0.22495 0.010915 0.010915 0.028444 0.028444 0.027361 0.027361
10 12 0.22526 0.0076901 0.0076901 0.033706 0.033706 0.027398 0.027398
12 14 0.24026 0.015137 0.015137 0.05017 0.05017 0.029222 0.029222
14 16 0.32436 0.036734 0.036734 0.090579 0.090579 0.039451 0.039451
16 18 0.3763 0.072167 0.072167 0.13431 0.13431 0.045769 0.045769
18 20 0.26386 0.099973 0.099973 0.11517 0.11517 0.032093 0.032093
