# Version 1.0
# DOI http://dx.doi.org/10.1007/JHEP09(2015)050
# Source https://www.hepdata.net/download/table/ins1360290/Table36/2/yaml
# Experiment ATLAS
# System PbPb2760
# Centrality 20-30
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high 
0.5 0.573 0.329 6.580000000000001e-05 6.580000000000001e-05 0.015463000000000003 0.015463000000000003
0.573 0.657 0.349 7.329e-05 7.329e-05 0.016402999999999997 0.016402999999999997
0.657 0.753 0.374 8.227999999999999e-05 8.227999999999999e-05 0.017952 0.017952
0.753 0.863 0.402 9.648000000000001e-05 9.648000000000001e-05 0.019296 0.019296
0.863 0.989 0.432 0.00011232 0.00011232 0.021168 0.021168
0.989 1.13 0.463 0.00013427000000000003 0.00013427000000000003 0.022687000000000006 0.022687000000000006
1.13 1.29 0.492 0.00015744 0.00015744 0.0246 0.0246
1.29 1.48 0.519 0.00019203000000000002 0.00019203000000000002 0.02595 0.02595
1.48 1.7 0.542 0.00023306 0.00023306 0.027642000000000003 0.027642000000000003
1.7 1.95 0.546 0.00027846 0.00027846 0.027846000000000003 0.027846000000000003
1.95 2.24 0.548 0.00033428 0.00033428 0.027948 0.027948
2.24 2.57 0.529 0.00040204000000000005 0.00040204000000000005 0.026979 0.026979
2.57 2.94 0.495 0.0004752 0.0004752 0.025244999999999997 0.025244999999999997
2.94 3.37 0.448 0.0005376000000000001 0.0005376000000000001 0.022847999999999997 0.022847999999999997
3.37 3.87 0.394 0.0006304 0.0006304 0.020093999999999997 0.020093999999999997
3.87 4.43 0.34 0.0007140000000000001 0.0007140000000000001 0.01734 0.01734
4.43 5.08 0.301 0.0008428000000000001 0.0008428000000000001 0.015351 0.015351
5.08 5.83 0.274 0.0010412000000000002 0.0010412000000000002 0.013700000000000002 0.013700000000000002
5.83 6.68 0.263 0.0013939000000000002 0.0013939000000000002 0.013413 0.013413
6.68 7.66 0.267 0.0016821 0.0016821 0.01335 0.01335
7.66 8.78 0.276 0.002346 0.002346 0.013800000000000002 0.013800000000000002
8.78 10.0 0.291 0.003201 0.003201 0.014258999999999999 0.014258999999999999
10.0 11.5 0.317 0.0030748999999999998 0.0030748999999999998 0.015533000000000002 0.015533000000000002
11.5 13.2 0.349 0.0038390000000000004 0.0038390000000000004 0.017101 0.017101
13.2 15.1 0.377 0.004523999999999999 0.004523999999999999 0.018095999999999998 0.018095999999999998
15.1 17.3 0.406 0.0048720000000000005 0.0048720000000000005 0.019894000000000002 0.019894000000000002
17.3 19.9 0.442 0.006188 0.006188 0.021658000000000004 0.021658000000000004
19.9 22.8 0.475 0.00855 0.00855 0.023275 0.023275
22.8 26.1 0.501 0.01002 0.01002 0.025551 0.025551
26.1 30.0 0.53 0.009540000000000002 0.009540000000000002 0.025970000000000003 0.025970000000000003
30.0 37.7 0.577 0.008077999999999998 0.008077999999999998 0.028273000000000003 0.028273000000000003
37.7 47.5 0.618 0.009888000000000001 0.009888000000000001 0.0309 0.0309
47.5 59.8 0.689 0.011712999999999998 0.011712999999999998 0.043406999999999994 0.043406999999999994
59.8 75.3 0.7 0.0175 0.0175 0.0469 0.0469
75.3 94.8 0.723 0.029643 0.029643 0.054224999999999995 0.054224999999999995
94.8 119.0 0.787 0.057451 0.057451 0.062173000000000006 0.062173000000000006
