# Version 1.0
# DOI https://doi.org/10.17182/hepdata.104923
# Source https://www.hepdata.net/download/table/ins1759506/Table%2015/1/yaml
# Experiment ALICE
# System PbPb5020
# Centrality 30-40
# XY $p_{T}$ RAA
# Label xmin xmax y stat.,low stat.,high syst.,low syst.,high 
0.1 0.12 0.25105 0.0014725 0.0014725 0.023636 0.023636
0.12 0.14 0.25038 0.0012201 0.0012201 0.015657 0.015657
0.14 0.16 0.25351 0.001175 0.001175 0.014915 0.014915
0.16 0.18 0.25651 0.0011579 0.0011579 0.014643 0.014643
0.18 0.2 0.26049 0.0011548 0.0011548 0.014667 0.014667
0.2 0.25 0.26825 0.00092307 0.00092307 0.015654 0.015654
0.25 0.3 0.28128 0.00097567 0.00097567 0.017134 0.017134
0.3 0.35 0.2991 0.00046559 0.00046559 0.010183 0.010183
0.35 0.4 0.31762 0.00043088 0.00043088 0.010537 0.010537
0.4 0.45 0.33432 0.00045964 0.00045964 0.011326 0.011326
0.45 0.5 0.35147 0.00050097 0.00050097 0.01214 0.01214
0.5 0.55 0.36275 0.00052065 0.00052065 0.010178 0.010178
0.55 0.6 0.37755 0.00057775 0.00057775 0.010361 0.010361
0.6 0.65 0.38804 0.0007162 0.0007162 0.011813 0.011813
0.65 0.7 0.40117 0.00087186 0.00087186 0.013839 0.013839
0.7 0.75 0.42438 0.00077072 0.00077072 0.017134 0.017134
0.75 0.8 0.42661 0.0023752 0.0023752 0.017724 0.017724
0.8 0.85 0.45427 0.00094556 0.00094556 0.018523 0.018523
0.85 0.9 0.46949 0.0010759 0.0010759 0.018876 0.018876
0.9 0.95 0.48032 0.0012053 0.0012053 0.019332 0.019332
0.95 1.0 0.49574 0.0013638 0.0013638 0.019672 0.019672
1.0 1.1 0.50762 0.0010967 0.0010967 0.020073 0.020073
1.1 1.2 0.50061 0.0012593 0.0012593 0.019921 0.019921
1.2 1.3 0.54498 0.0016226 0.0016226 0.022455 0.022455
1.3 1.4 0.55246 0.0017694 0.0017694 0.023531 0.023531
1.4 1.5 0.55902 0.0020014 0.0020014 0.023127 0.023127
1.5 1.6 0.55259 0.0021264 0.0021264 0.022568 0.022568
1.6 1.7 0.54904 0.0023115 0.0023115 0.029253 0.029253
1.7 1.8 0.54608 0.0024699 0.0024699 0.02849 0.02849
1.8 1.9 0.53827 0.0026188 0.0026188 0.028205 0.028205
1.9 2.0 0.53497 0.0028028 0.0028028 0.029285 0.029285
2.0 2.2 0.47894 0.0018781 0.0018781 0.020567 0.020567
2.2 2.4 0.45519 0.0019625 0.0019625 0.017157 0.017157
2.4 2.6 0.43502 0.0021831 0.0021831 0.015243 0.015243
2.6 2.8 0.41544 0.0023747 0.0023747 0.013859 0.013859
2.8 3.0 0.39601 0.0025506 0.0025506 0.012925 0.012925
3.0 3.2 0.3768 0.0027685 0.0027685 0.012081 0.012081
3.2 3.4 0.35731 0.0029516 0.0029516 0.011115 0.011115
3.4 3.6 0.34167 0.0031754 0.0031754 0.011088 0.011088
3.6 3.8 0.32394 0.0033007 0.0033007 0.010011 0.010011
3.8 4.0 0.31556 0.0035844 0.0035844 0.01021 0.01021
4.0 4.5 0.29639 0.0025252 0.0025252 0.0098593 0.0098593
4.5 5.0 0.28341 0.0030809 0.0030809 0.008525 0.008525
5.0 5.5 0.27426 0.0037388 0.0037388 0.0082405 0.0082405
5.5 6.0 0.26617 0.0044739 0.0044739 0.0080109 0.0080109
6.0 6.5 0.2693 0.0045086 0.0045086 0.010124 0.010124
6.5 7.0 0.26992 0.0053322 0.0053322 0.0093671 0.0093671
7.0 8.0 0.27723 0.0051739 0.0051739 0.010133 0.010133
8.0 9.0 0.29361 0.0073243 0.0073243 0.011052 0.011052
9.0 10.0 0.31648 0.010173 0.010173 0.011915 0.011915
10.0 11.0 0.33751 0.014057 0.014057 0.013873 0.013873
11.0 12.0 0.33646 0.017393 0.017393 0.013828 0.013828
12.0 13.0 0.3678 0.023247 0.023247 0.015139 0.015139
13.0 14.0 0.3786 0.030438 0.030438 0.015718 0.015718
14.0 15.0 0.37168 0.034533 0.034533 0.015414 0.015414
15.0 16.0 0.42484 0.049785 0.049785 0.017619 0.017619
16.0 18.0 0.41488 0.040762 0.040762 0.01727 0.01727
18.0 20.0 0.42197 0.064111 0.064111 0.0175 0.0175
